100
10
0 0 0 3 5 5 5 5 5 5 
0 0 0 21 61 5 5 5 5 5 
38 0 0 0 21 61 5 5 5 5 
41 0 0 0 0 21 61 5 5 5 
41 0 0 0 0 52 1 5 5 5 
41 0 0 0 0 0 21 61 5 5 
41 0 0 0 0 0 0 1 5 5 
39 0 0 0 17 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 7 0 0 0 0 1 5 5 
51 7 7 0 0 0 0 1 5 5 
0 7 7 0 0 0 0 1 5 5 
0 0 7 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 42 0 0 0 0 0 1 5 5 
0 39 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 56 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 7 0 0 0 0 
0 0 0 0 51 7 7 0 0 0 
0 0 0 0 0 7 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
38 0 0 0 0 0 0 55 0 0 
39 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
0 0 0 0 0 0 0 1 5 5 
4 4 4 4 4 9 0 31 5 5 
5 5 34 5 10 0 0 0 46 0 
5 5 5 34 10 0 0 0 46 0 
6 6 6 6 6 13 0 0 46 0 
0 0 0 0 0 0 0 0 46 0 
0 0 0 0 0 0 0 0 46 0 
0 0 0 0 0 0 0 0 46 0 
0 0 0 0 0 0 0 0 46 0 
0 0 0 0 0 0 0 0 46 0 
0 0 0 0 0 0 0 0 46 0 
0 0 0 0 0 0 0 0 46 0 
0 0 0 0 0 0 0 0 46 0 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
43 0 0 0 0 0 29 12 36 12 
44 0 0 0 0 0 29 12 12 12 
44 0 0 0 0 0 29 12 37 12 
44 0 51 0 0 0 29 12 12 12 
44 0 51 0 0 0 29 12 12 12 
41 0 0 0 0 0 29 12 12 37 
41 0 0 0 0 0 29 12 12 37 
40 0 0 0 0 0 29 12 12 37 
0 0 0 0 0 0 29 12 37 37 
0 0 0 0 0 0 29 12 37 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 29 12 12 12 
0 0 0 0 0 0 0 12 12 12 
